JunctionID	SJ.Chr	SJ.Start	SJ.Stop	SJ.Strand	Gene	Copy_Name	Copy_Count	SRR924570.F.	SRR924573.F.	SRR924582.F.	SRR924585.F.	SRR924202.F.	SRR924485.F.	SRR924539.F.	SRR924540.F.	SRR924541.F.	SRR924542.F.	SRR924546.F.	SRR924547.F.	SRR924548.F.	SRR924549.F.	SRR924550.F.	SRR924551.F.	SRR924552.F.	SRR924553.F.	SRR924554.F.	SRR924555.F.	SRR924556.F.	SRR924557.F.	SRR924558.F.	SRR924559.F.	SRR924561.F.	SRR924564.F.	SRR924567.F.
Contig3_043	Contig3	89633	89789	+	RJF.Contig3.LOC14.MHCY37c	MHCY-c	1	1.05	1.86	16.1	11.4	14.8	11.6	21.9	1.55	1.07	1.1	1.97	1.11	2.26	8.1	9.02	1.43	0.843	7.57	88.7	18.3	10	22.5	19.4	0.865	1.26	22.4	42.2
Contig3_007	Contig3	7522	7679	+	RJF.Contig3.LOC02.MHCY34b	MHCY-b	1	0.0678	0.296	5.57	3.9	2.44	5.33	8.9	0.791	0.701	0.517	0.733	0.0526	0.71	1.43	2.72	0.643	0.434	2.45	8.97	1.69	1.27	4.37	8.47	3.04	3.13	4.31	3.38
Contig3_057	Contig3	130709	130791	-	RJF.Contig3.LOC21.MHCY40l	MHCY-l	2	0.01695	0.02815	0.695	0.3125	0.565	0.15	0.375	0.55	0.2165	0.207	0.1	0.0263	0.0484	0.143	0.185	0.22	0.1565	0.053	1.025	0.0595	0.0104	0.2765	0.294	0.077	0.097	0.83	0.705
Contig3_002	Contig3	5919	6044	+	RJF.Contig3.LOC02.MHCY34b	MHCY-b	1	0.0847	0.197	3.18	2.9	2.37	3.7	5.62	1.01	0.746	0.448	0.8	0	0.0968	1.22	2.59	0.571	0.494	1.87	5.18	2.24	0.625	1.92	3.44	3.12	2.69	3.86	4
Contig3_041	Contig3	89303	89383	+	RJF.Contig3.LOC14.MHCY37c	MHCY-c	1	0.966	1.86	11.8	9.05	11.6	9	17.9	1.12	1.28	0.828	1.33	0.842	3.77	6.06	8.44	1.33	0.795	8.81	64	13.9	8.23	16.2	17.7	0.615	0.952	21.1	38.1
Contig3_045	Contig3	103459	103584	-	RJF.Contig3.LOC16.MHCY38j	MHCY-j	1	0	0	0.0682	0.05	0.287	0.025	0.025	0.134	0.104	0.172	0.3	0	0	0.0408	0.519	0.155	0.108	0.0638	0.62	0.19	0	0.0263	0.147	0.0385	0	0.743	0.966
Contig3_030	Contig3	66796	67060	+	RJF.Contig3.LOC11.YLEC34h	YLEC-h	1	0	0	0.205	0.025	0.082	0.075	0.05	0.0149	0.0149	0	0	0	0.194	0.0816	0.037	0	0	0	0.101	0	0	0.0789	0	0.0385	0.0645	0.594	0.207
Contig3_005	Contig3	7195	7274	+	RJF.Contig3.LOC02.MHCY34b	MHCY-b	1	0	0.0986	1.14	1.12	2.09	1.65	2.45	0.716	1.01	0.448	0.733	0.0526	0.129	0.51	1.31	0.548	0.373	0.574	8.19	0.976	0.271	0.605	1.79	1.69	0.919	3.89	3.52
Contig3_016	Contig3	53403	53509	-	RJF.Contig3.LOC09.MHCY2B7c	MHCY-B-c	1	0	0.0282	0	0.05	0.475	0.1	0.225	0	0	0	0	0	0	0.102	0.13	0	0	0.0213	0.155	0	0.0208	0.0789	0.235	0.0192	0	0.0495	0.103
Contig3_033	Contig3	76405	76649	+	RJF.Contig3.LOC13.MHCY36w	MHCY-w	1	0.0169	0.0845	4.75	3.08	0.484	1.38	1.7	0.343	0.104	0.172	0.0333	0.105	0.355	0.816	1.26	0.0476	0.0723	0.319	1.13	0.405	0.229	1.92	3.88	0.0577	0.0484	1.49	0.483
Contig3_059	Contig3	130291	130452	-	RJF.Contig3.LOC21.MHCY40l	MHCY-l	2	0.04235	0.0985	2.875	2.015	0.84	1.21	1.26	0.965	0.5	0.515	0.4165	0.158	0.2095	0.357	0.685	0.381	0.4275	0.383	2.18	0.155	0.323	0.58	1.675	0.231	0.4195	0.995	1.105
Contig3_012	Contig3	45474	45650	+	RJF.Contig3.LOC08.ZNFY4b	ZNFY-b	1	0.136	0.0845	0.295	0.15	0.385	0.225	0.575	0.642	0.716	0.966	0.9	0.0526	0.0323	0.367	0.519	0.631	0.614	0.0638	0.55	0.143	0.104	0.526	0.235	0.0577	0.0806	0.485	0.276
Contig3_047	Contig3	102582	102676	-	RJF.Contig3.LOC16.MHCY38j	MHCY-j	1	0.119	0.592	23.4	15.2	2.14	9.4	13	0.388	0.358	0.414	0.467	0.158	2.9	2.67	5.83	0.417	0.301	3.06	6.51	2.74	2.06	21.7	32.9	0.481	0.742	5.64	3.34
Contig3_008	Contig3	7713	7896	+	RJF.Contig3.LOC02.MHCY34b	MHCY-b	1	0.0847	0.282	7.11	5.78	2.56	7.6	11.7	0.731	0.881	0.793	0.833	0.158	0.839	1.69	3.61	0.571	0.59	3.21	9.43	2.02	1.48	5.92	10.6	3.69	3.74	4.84	3.79
Contig3_035	Contig3	77294	77373	+	RJF.Contig3.LOC13.MHCY36w	MHCY-w	1	0	0.0563	1.05	0.6	0.533	0.3	0.525	0.433	0.0896	0.241	0.133	0	0.194	0.306	0.37	0.0952	0.0241	0.0638	1.17	0.119	0.0833	0.316	0.735	0.0577	0.0323	1.16	0.897
Contig3_048	Contig3	102229	102308	-	RJF.Contig3.LOC16.MHCY38j	MHCY-j	1	0	0.0845	1.23	0.75	1.31	0.475	1.07	0.269	0.269	0.138	0.233	0.105	0.355	0.612	0.926	0.357	0.241	0.17	3.64	0.357	0.208	0.842	1.53	0.0962	0.0323	3.32	1.83
Contig3_014	Contig3	46509	46613	+	RJF.Contig3.LOC08.ZNFY4b	ZNFY-b	1	0.288	0.31	0.636	0.275	0.975	0.725	1.05	0.925	1.09	0.759	1.17	0.105	0.323	0.612	0.741	0.976	0.988	0.255	1.43	0.595	0.292	0.816	1.12	1.04	1.48	1.53	0.621
Contig3_039	Contig3	88414	88658	+	RJF.Contig3.LOC14.MHCY37c	MHCY-c	1	1.54	2.63	30.7	25	12	28.4	39.8	1.37	1.64	1.31	1.4	1	6.16	7.37	12	1.56	1.14	20.7	65.5	17.3	16.7	44	67.4	1.46	1.61	22.9	33.4
Contig3_042	Contig3	89486	89599	+	RJF.Contig3.LOC14.MHCY37c	MHCY-c	1	1.12	2.18	17.2	12.6	15.5	11.6	25.4	1.61	1.57	1.21	2.13	1.21	2.23	8.92	10.4	1.48	1	9.15	90.2	20.2	10.5	22.7	23.4	0.788	1.21	23.2	44.8
Contig3_023	Contig3	62038	62120	-	RJF.Contig3.LOC10.MHCY35k	MHCY-k	1	0	0.0141	0.409	0.125	0.525	0.225	0.075	1	0.388	0.655	0.567	0.0526	0	0.204	0.259	0.393	0.398	0.0851	1.57	0.143	0.0625	0	0.176	0.135	0.194	0.416	1.03
Contig3_004	Contig3	6827	6921	+	RJF.Contig3.LOC02.MHCY34b	MHCY-b	1	0.0847	0.634	10.1	8.05	3.11	14.8	18.6	0.881	1.1	0.552	0.9	0.105	0.677	2.16	4.22	0.702	0.602	4.45	11.6	3.07	1.83	8.76	18.2	5.58	5.1	5.04	4.83
Contig3_034	Contig3	76926	77020	+	RJF.Contig3.LOC13.MHCY36w	MHCY-w	1	0.0339	0.211	17.5	10.5	0.598	3.05	3.75	0.418	0.0746	0.241	0.0667	0.211	0.581	1.59	1.59	0.131	0.0723	1.4	1.57	0.405	0.708	7.34	14.6	0.0577	0.161	1.28	1.07
Contig3_053	Contig3	111530	111775	+	RJF.Contig3.LOC18.MHCY39r	MHCY-r	1	0.186	0.437	46.1	32.8	1.64	13.4	9.93	0.493	0.313	0.241	0.167	0	2.68	6.12	7.15	0.357	0.181	6.51	2.23	2.17	2.79	43.4	77	0.827	0.887	7.45	2.38
Contig3_025	Contig3	61620	61781	-	RJF.Contig3.LOC10.MHCY35k	MHCY-k	1	0.0847	0.183	4.39	3.1	0.967	2.27	2.08	1.84	0.925	0.966	1.27	0.316	0.452	0.898	0.926	0.738	0.928	0.851	3.58	0.286	0.458	0.789	2.65	0.442	0.581	0.99	1.79
Contig3_003	Contig3	6306	6550	+	RJF.Contig3.LOC02.MHCY34b	MHCY-b	1	0.22	0.901	53	43.5	2.89	51.4	44.2	1.07	1.03	0.655	0.567	0.737	2.97	4.04	10.2	0.869	0.59	12.6	8.46	4.98	4.58	38	90.4	10.9	9.26	6.02	3.9
Contig3_044	Contig3	89823	90007	+	RJF.Contig3.LOC14.MHCY37c	MHCY-c	1	2.49	3.69	36	23.7	17.7	25.9	57.9	1.79	1.55	1.45	1.9	0.947	4.9	18.2	20.3	2.08	1.33	15.3	105	41.3	22.2	60.3	43.2	1.69	2.02	41.1	50.7
Contig3_032	Contig3	76018	76143	+	RJF.Contig3.LOC13.MHCY36w	MHCY-w	1	0	0	0.205	0.025	0.0164	0.05	0.05	0.0149	0	0	0.0333	0	0	0.0204	0.037	0.0119	0	0.0213	0.0775	0.0476	0	0.0789	0	0	0	0.0198	0
Contig3_022	Contig3	62394	62488	-	RJF.Contig3.LOC10.MHCY35k	MHCY-k	1	0.0339	0.0423	1.66	1.55	0.566	0.575	0.775	1.4	0.478	0.586	0.933	0.158	0.258	0.245	0.481	0.5	0.614	0.468	2.14	0.143	0.0208	0.579	1.18	0.269	0.452	0.446	0.862
Contig3_027	Contig3	65881	65973	+	RJF.Contig3.LOC11.YLEC34h	YLEC-h	1	0.0508	0.394	17.3	11.4	0.598	2.45	3.4	0.239	0.0299	0.069	0.0667	0.0526	0.806	0.286	0.63	0.131	0.0843	0.872	0.891	0.619	0.833	2.32	4.47	0.154	0.242	1.5	0.897
Contig3_054	Contig3	131952	132077	-	RJF.Contig3.LOC21.MHCY40l	MHCY-l	2	0	0.02115	0.545	0.4375	0.2375	0.1625	0.2625	0.2835	0.1345	0.1205	0.1665	0	0.0805	0.1325	0.3705	0.1785	0.1385	0.0745	0.376	0.143	0.02085	0.03945	0.2355	0.0865	0.105	0.312	0.276
Contig3_058	Contig3	130486	130606	-	RJF.Contig3.LOC21.MHCY40l	MHCY-l	2	0.04235	0.0565	2.025	1.375	0.705	0.91	0.95	0.8	0.418	0.483	0.2665	0.2105	0.1935	0.204	0.3795	0.363	0.3195	0.2555	1.91	0.119	0.2085	0.3945	1.16	0.202	0.258	0.71	1.05
Contig3_001	Contig3	216	438	+	RJF.Contig3.LOC01.YLEC30partial	YLEC30partial	1	0	0.0141	0	0	0.0164	0	0	0	0.0149	0	0	0	0.0323	0.0204	0.0556	0	0.012	0.0426	0.031	0	0	0.0526	0	0	0	0.426	0.138
Contig3_029	Contig3	66325	66613	+	RJF.Contig3.LOC11.YLEC34h	YLEC-h	1	0.0169	0	0.227	0.125	0.082	0	0.125	0.0149	0.0149	0	0	0	0.0645	0	0.0185	0.0476	0.0241	0	0.109	0.0238	0.0417	0.0789	0.0882	0.135	0.0323	0.802	0.31
Contig3_031	Contig3	67168	67390	+	RJF.Contig3.LOC11.YLEC34h	YLEC-h	1	0.0169	0	0.205	0.15	0.115	0.1	0.3	0.0448	0.0149	0	0	0	0.258	0.184	0.0926	0	0.0241	0	0.155	0.0476	0.0417	0.368	0.735	0.0769	0.0484	0.851	0.414
Contig3_036	Contig3	77476	77589	+	RJF.Contig3.LOC13.MHCY36w	MHCY-w	1	0.0169	0.0845	1.5	1.15	0.336	0.375	0.65	0.313	0.0597	0.207	0.1	0.0526	0.0968	0.449	0.407	0.143	0.0241	0.213	0.93	0.0714	0.0625	0.789	1.18	0.0192	0	0.406	0.448
Contig3_011	Contig3	22165	22269	-	RJF.Contig3.LOC04.ZNFY3a	ZNFY-a	3	0.0169333333333333	0.0328666666666667	0.113666666666667	0.0333333333333333	0.243333333333333	0.116666666666667	0.158333333333333	0.224	0.268666666666667	0.253	0.266666666666667	0	0.0646666666666667	0.034	0.117333333333333	0.242	0.233	0.0283666666666667	0.289333333333333	0.0633333333333333	0.0346666666666667	0.122666666666667	0.225333333333333	0.160333333333333	0.188333333333333	0.383333333333333	0.172333333333333
Contig3_020	Contig3	63292	63417	-	RJF.Contig3.LOC10.MHCY35k	MHCY-k	1	0	0.0141	1.02	0.725	0.361	0.25	0.475	0.672	0.284	0.172	0.333	0	0.161	0.224	0.667	0.381	0.337	0.0851	0.744	0.262	0.0417	0.0789	0.324	0.192	0.226	0.525	0.586
Contig3_009	Contig3	23128	23304	-	RJF.Contig3.LOC04.ZNFY3a	ZNFY-a	3	0.0396666666666667	0.0187666666666667	0.113666666666667	0.0666666666666667	0.216	0.116666666666667	0.25	0.288666666666667	0.328333333333333	0.287333333333333	0.333333333333333	0	0.0215	0.122333333333333	0.148	0.281666666666667	0.317333333333333	0.0496666666666667	0.235	0.0633333333333333	0.0486666666666667	0.131666666666667	0.0883333333333333	0.109	0.059	0.247666666666667	0.241333333333333
Contig3_028	Contig3	66129	66213	+	RJF.Contig3.LOC11.YLEC34h	YLEC-h	1	0.0339	0.113	2.23	0.775	0.377	0.25	1	0.0896	0	0	0.0333	0	0.129	0.102	0.0741	0.0595	0.0241	0	0.605	0.262	0.167	0.237	0.382	0.0962	0.0806	1.27	0.897
Contig3_046	Contig3	102953	103197	-	RJF.Contig3.LOC16.MHCY38j	MHCY-j	1	0.0847	0.268	9.7	6.5	1.9	4	5.2	0.463	0.403	0.276	0.333	0.158	1.03	1.43	2.48	0.452	0.325	1.02	4.48	1	1.25	10.1	16.1	0.25	0.29	4.72	2.03
Contig3_010	Contig3	22369	23000	-	RJF.Contig3.LOC04.ZNFY3a	ZNFY-a	3	0.0282333333333333	0.0281666666666667	0.0833333333333333	0.116666666666667	0.216	0.191666666666667	0.258333333333333	0.313333333333333	0.403333333333333	0.264333333333333	0.49	0.035	0.0753333333333333	0.109	0.074	0.305666666666667	0.43	0.0636666666666667	0.376666666666667	0.0633333333333333	0.0277666666666667	0.193	0.176333333333333	0.0576666666666667	0.0646666666666667	0.426666666666667	0.264333333333333
Contig4_023	Contig4	35038	35302	+	RJF.Contig4.LOC06.YLEC41f	YLEC-f	3	0.0113	0	0.0151666666666667	0.0333333333333333	0.0191333333333333	0	0.025	0	0	0	0	0	0.0966666666666667	0	0	0	0	0	0.00258333333333333	0	0	0.0175333333333333	0.0294	0	0	0.0066	0
Contig4_019	Contig4	33796	33985	+	RJF.Contig4.LOC06.YLEC41f	YLEC-f	3	0	0	0.053	0.025	0	0.00833333333333333	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0.0294	0	0	0.0033	0
Contig4_017	Contig4	22832	22914	-	RJF.Contig4.LOC05.MHCY42s	MHCY-s	3	0.113	0.319333333333333	5.3	3.73333333333333	1.41	1.77666666666667	4.23333333333333	0.308333333333333	0.268666666666667	0.23	0.2	0.122666666666667	0.311666666666667	1.82333333333333	2.84666666666667	0.289666666666667	0.213	0.546666666666667	5.53333333333333	1.23	0.783333333333333	4.56666666666667	6.06666666666667	0.141	0.274333333333333	4.66666666666667	3.46666666666667
Contig4_028	Contig4	39540	39623	+	RJF.Contig4.LOC08.MHCY44n	MHCY-n	1	1.39	1.04	0.0455	0	0.533	0.05	0	0	0	0	0	0	0.161	0.51	0.593	0	0	0	0.00775	0.0952	0.0625	0	0	0.769	0.548	0.0495	0.0345
Contig4_013	Contig4	19889	20111	+	RJF.Contig4.LOC04.YLEC40e	YLEC-e	3	0.00563333333333333	0.0094	0.265	0.2	0.0436666666666667	0.05	0.2	0.00996666666666667	0.00496666666666667	0	0.0111	0	0.0107666666666667	0.122333333333333	0.0493333333333333	0	0.00803333333333333	0.0071	0.0983333333333333	0.0238	0.0277666666666667	0.131666666666667	0.304	0.0128333333333333	0.0107666666666667	0.168333333333333	0.092
Contig4_015	Contig4	23559	23799	-	RJF.Contig4.LOC05.MHCY42s	MHCY-s	3	0	0.0094	1.07666666666667	0.576666666666667	0.0793333333333333	0.166666666666667	0.233333333333333	0.0199	0	0	0.0222333333333333	0	0.204333333333333	0.0816666666666667	0.173	0.0198333333333333	0.004	0.0353333333333333	0.131666666666667	0.0396666666666667	0.0346666666666667	0.676666666666667	1.09666666666667	0	0.0161333333333333	0.217666666666667	0.103333333333333
Contig4_004	Contig4	11069	11151	-	RJF.Contig4.LOC02.MHCY41e	MHCY-e	3	0	0.0141	0.476666666666667	0.308333333333333	0.287	0.183333333333333	0.275	0.0646666666666667	0.0696666666666667	0.069	0.122333333333333	0	0	0.306	0.703333333333333	0.154666666666667	0.0643333333333333	0.0142	0.35	0.0713333333333333	0.0416666666666667	1.30666666666667	1.48	0.0320666666666667	0.059	2.22333333333333	0.276
Contig4_016	Contig4	23188	23282	-	RJF.Contig4.LOC05.MHCY42s	MHCY-s	3	0.158333333333333	0.78	37.3333333333333	25.8	1.52333333333333	13.4	16.7333333333333	0.273666666666667	0.353333333333333	0.195333333333333	0.333333333333333	0.122666666666667	1.56	2.6	5.5	0.35	0.249	3.66666666666667	6.13333333333333	1.93666666666667	2.87333333333333	26.7666666666667	54.3333333333333	0.275666666666667	0.311666666666667	4.2	2.96666666666667
Contig4_011	Contig4	19038	19334	+	RJF.Contig4.LOC04.YLEC40e	YLEC-e	3	0	0	0	0	0.00546666666666667	0	0	0	0	0	0	0	0.0107666666666667	0	0	0	0	0	0.00258333333333333	0	0	0.00876666666666667	0	0	0	0	0
Contig4_021	Contig4	34369	34453	+	RJF.Contig4.LOC06.YLEC41f	YLEC-f	3	0	0	0.00756666666666667	0.025	0.0136666666666667	0.00833333333333333	0.00833333333333333	0	0.0149333333333333	0	0	0	0.0215	0	0	0.00396666666666667	0	0	0.00516666666666667	0	0	0.0263	0	0	0	0.043	0
Contig4_002	Contig4	11796	12040	-	RJF.Contig4.LOC02.MHCY41e	MHCY-e	3	0.00563333333333333	0.0376666666666667	1.19666666666667	0.75	0.297666666666667	0.516666666666667	0.291666666666667	0.0446666666666667	0.0446666666666667	0.069	0.0443333333333333	0	0.0536666666666667	0.258666666666667	0.803333333333333	0.123	0.0443333333333333	0.127666666666667	0.245333333333333	0.135	0.0763333333333333	2.92	6.3	0.0128333333333333	0.0536666666666667	2.27333333333333	0.241333333333333
Contig4_024	Contig4	35410	35632	+	RJF.Contig4.LOC06.YLEC41f	YLEC-f	3	0	0	0.0227333333333333	0.00833333333333333	0.0082	0	0.025	0	0	0	0	0	0.107666666666667	0	0.0123333333333333	0	0	0	0.00258333333333333	0.0158666666666667	0	0.00876666666666667	0.0098	0	0	0.0165	0
Contig4_008	Contig4	18275	18468	+	RJF.Contig4.LOC04.YLEC40e	YLEC-e	3	0	0	0.038	0	0	0	0.0166666666666667	0	0	0	0	0	0.043	0	0	0	0	0	0	0	0	0.00876666666666667	0.0196	0	0	0	0
Contig4_020	Contig4	34117	34210	+	RJF.Contig4.LOC06.YLEC41f	YLEC-f	3	0	0.0094	0.483333333333333	0.325	0.052	0.025	0.183333333333333	0.00996666666666667	0.0199	0.0115	0.0111	0.0175333333333333	0.87	0	0.0123333333333333	0.0119	0.0120333333333333	0.0071	0.119	0.00793333333333333	0.0626666666666667	0.0175333333333333	0.108	0	0.0161333333333333	0.043	0.092
Contig4_006	Contig4	10662	10819	-	RJF.Contig4.LOC02.MHCY41e	MHCY-e	3	0	0.0141	0.227333333333333	0.183333333333333	0.466666666666667	0.133333333333333	0.116666666666667	0.114333333333333	0.104333333333333	0.0573333333333333	0.089	0	0	0.17	0.284	0.0993333333333333	0.0321333333333333	0.0283666666666667	0.46	0.0396666666666667	0.00693333333333333	0.553333333333333	0.706666666666667	0.0128333333333333	0.00536666666666667	2.58333333333333	0.47
Contig4_014	Contig4	24061	24186	-	RJF.Contig4.LOC05.MHCY42s	MHCY-s	3	0	0	0.0227333333333333	0.0166666666666667	0.0109333333333333	0	0	0	0.00996666666666667	0	0	0	0	0.0136	0.00616666666666667	0	0	0	0.0129333333333333	0.0158666666666667	0	0	0.0098	0	0	0.0066	0.0115
Contig4_007	Contig4	10444	10628	-	RJF.Contig4.LOC02.MHCY41e	MHCY-e	3	0.00563333333333333	0.0094	0.37	0.291666666666667	0.493333333333333	0.183333333333333	0.316666666666667	0.0996666666666667	0.114333333333333	0.069	0.111	0	0	0.456666666666667	0.563333333333333	0.135	0.0120333333333333	0.0142	0.47	0.0873333333333333	0.0139	1	1.58	0.0256333333333333	0.0215	2.68666666666667	0.483333333333333
Contig4_027	Contig4	39172	39266	+	RJF.Contig4.LOC08.MHCY44n	MHCY-n	1	4.61	4.1	0.205	0.075	0.918	0.05	0.125	0.0149	0	0	0	0.105	1.03	1.65	2.2	0	0	0	0.031	0.119	0.375	0.0526	0.0588	1.9	1.98	0.0396	0.0345
Contig4_029	Contig4	39726	39794	+	RJF.Contig4.LOC08.MHCY44n	MHCY-n	1	0.0508	0.0563	0	0	0.0328	0	0	0	0	0	0	0.0526	0.0323	0	0	0	0	0	0	0	0	0	0	0.0577	0.0645	0	0
Contig4_010	Contig4	18848	18932	+	RJF.Contig4.LOC04.YLEC40e	YLEC-e	3	0	0	0	0.00833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Contig4_026	Contig4	38641	38895	+	RJF.Contig4.LOC08.MHCY44n	MHCY-n	1	10.4	11.2	15.8	13.8	1.03	4.83	3.8	0.164	0.0448	0.069	0.1	1.37	7	2.82	5.48	0.0833	0.0723	1.28	0.403	0.714	2.71	3.55	14	5.38	4.76	0.515	0.31
Contig4_009	Contig4	18600	18692	+	RJF.Contig4.LOC04.YLEC40e	YLEC-e	3	0	0	0.091	0.0583333333333333	0.00546666666666667	0.00833333333333333	0.025	0	0.00496666666666667	0	0.0111	0.0175333333333333	0	0	0.00616666666666667	0	0.004	0	0.00776666666666667	0	0	0.00876666666666667	0.0393333333333333	0	0.0107666666666667	0.0132	0.0343333333333333
Contig4_005	Contig4	10853	10966	-	RJF.Contig4.LOC02.MHCY41e	MHCY-e	3	0	0.0281666666666667	0.713333333333333	0.5	0.476666666666667	0.191666666666667	0.191666666666667	0.0696666666666667	0.114333333333333	0.069	0.0776666666666667	0.0175333333333333	0.0215	0.285666666666667	0.716666666666667	0.111	0.04	0.0426666666666667	0.576666666666667	0.111	0.0626666666666667	1.51666666666667	2.31333333333333	0.0320666666666667	0.0536666666666667	2.61333333333333	0.436666666666667
Contig4_003	Contig4	11425	11519	-	RJF.Contig4.LOC02.MHCY41e	MHCY-e	3	0	0.0516666666666667	2.24333333333333	1.47333333333333	0.453333333333333	0.7	0.683333333333333	0.124333333333333	0.0846666666666667	0	0.0776666666666667	0	0.0646666666666667	0.816666666666667	1.42666666666667	0.123	0.0523333333333333	0.134666666666667	0.57	0.246	0.111	5.73333333333333	8.13333333333333	0.096	0.043	3.02333333333333	0.343333333333333
Contig4_030	Contig4	39831	39988	+	RJF.Contig4.LOC08.MHCY44n	MHCY-n	1	5.53	4.61	0.114	0.125	0.549	0.025	0.125	0	0	0	0	0.211	1.06	1.96	2.5	0	0	0	0.0388	0.31	0.958	0.158	0.0294	2.23	2.23	0.0099	0
Contig4_018	Contig4	22620	22729	-	RJF.Contig4.LOC05.MHCY42s	MHCY-s	3	0	0	0.00756666666666667	0.0416666666666667	0.0191333333333333	0	0.00833333333333333	0.00996666666666667	0	0	0	0	0.0215	0	0.0185333333333333	0.00396666666666667	0.004	0.0071	0.0232666666666667	0.00793333333333333	0.0277666666666667	0.0263	0.0586666666666667	0	0	0.0231	0.0343333333333333
Contig4_012	Contig4	19517	19781	+	RJF.Contig4.LOC04.YLEC40e	YLEC-e	3	0	0	0.295333333333333	0.175	0.0164	0.0416666666666667	0.025	0	0	0	0	0	0.0215	0.0068	0.0247	0	0	0	0.0543333333333333	0.00793333333333333	0.00693333333333333	0.0526666666666667	0.098	0	0.00536666666666667	0.0198	0.0573333333333333
Contig4_001	Contig4	12302	12427	-	RJF.Contig4.LOC02.MHCY41e	MHCY-e	3	0	0.0047	0.181666666666667	0.108333333333333	0.35	0.0416666666666667	0.0666666666666667	0.0696666666666667	0.0446666666666667	0.0343333333333333	0.0666666666666667	0	0.0107666666666667	0.224333333333333	0.383333333333333	0.119	0.0321333333333333	0.0071	0.330666666666667	0.0793333333333333	0.0139	0.219333333333333	0.45	0	0.0215	2.56333333333333	0.299
Contig4_022	Contig4	34559	34855	+	RJF.Contig4.LOC06.YLEC41f	YLEC-f	3	0	0.0047	0.0303	0.0416666666666667	0.0191333333333333	0.00833333333333333	0.0166666666666667	0	0	0	0	0.0175333333333333	0.172	0	0	0	0	0	0.00258333333333333	0	0.00693333333333333	0.00876666666666667	0	0.0064	0	0	0.0115
Contig4_025	Contig4	38254	38379	+	RJF.Contig4.LOC08.MHCY44n	MHCY-n	1	0.0339	0.0423	0	0	0.0164	0	0.025	0	0	0	0	0	0	0	0.0741	0	0	0	0	0	0	0	0	0.0192	0.0161	0	0
